,url
1619,/boxscores/202102250MIL.html
1620,/boxscores/202102260BOS.html
1621,/boxscores/202102260TOR.html
1622,/boxscores/202102260CHI.html
1623,/boxscores/202102260DET.html
1624,/boxscores/202102260MEM.html
1625,/boxscores/202102260MIA.html
1626,/boxscores/202102260OKC.html
1627,/boxscores/202102260GSW.html
1628,/boxscores/202102260LAL.html
1629,/boxscores/202102270PHI.html
1630,/boxscores/202102270WAS.html
1631,/boxscores/202102270NYK.html
1632,/boxscores/202102270OKC.html
1633,/boxscores/202102270ORL.html
1634,/boxscores/202102270SAS.html
1635,/boxscores/202102270BRK.html
1636,/boxscores/202102280MIL.html
1637,/boxscores/202102280BOS.html
1638,/boxscores/202102280DET.html
1639,/boxscores/202102280HOU.html
1640,/boxscores/202102280LAL.html
1641,/boxscores/202102280MIA.html
1642,/boxscores/202102280MIN.html
1643,/boxscores/202102280SAC.html
1644,/boxscores/202103010ORL.html
1645,/boxscores/202103010PHI.html
1646,/boxscores/202103010CHI.html
1647,/boxscores/202103010NOP.html
1648,/boxscores/202103010SAS.html
1649,/boxscores/202103010HOU.html
1650,/boxscores/202103010POR.html
1651,/boxscores/202103020WAS.html
1652,/boxscores/202103020BOS.html
1653,/boxscores/202103020MIA.html
1654,/boxscores/202103020SAS.html
1655,/boxscores/202103020MIL.html
1656,/boxscores/202103020LAL.html
1657,/boxscores/202103030CLE.html
1658,/boxscores/202103030PHI.html
1659,/boxscores/202103030TOR.html
1660,/boxscores/202103030HOU.html
1661,/boxscores/202103030MIN.html
1662,/boxscores/202103030NOP.html
1663,/boxscores/202103030ORL.html
1664,/boxscores/202103030DAL.html
1665,/boxscores/202103030POR.html
1666,/boxscores/202103030SAC.html
1667,/boxscores/202103040BOS.html
1668,/boxscores/202103040WAS.html
1669,/boxscores/202103040NYK.html
1670,/boxscores/202103040IND.html
1671,/boxscores/202103040MEM.html
1672,/boxscores/202103040NOP.html
1673,/boxscores/202103040SAS.html
1674,/boxscores/202103040PHO.html
1675,/boxscores/202103040POR.html
1676,/boxscores/202103100MEM.html
1677,/boxscores/202103100DAL.html
1678,/boxscores/202103110CHO.html
1679,/boxscores/202103110BRK.html
1680,/boxscores/202103110TOR.html
1681,/boxscores/202103110CHI.html
1682,/boxscores/202103110MIA.html
1683,/boxscores/202103110MIL.html
1684,/boxscores/202103110NOP.html
1685,/boxscores/202103110OKC.html
1686,/boxscores/202103110LAC.html
1687,/boxscores/202103110POR.html
1688,/boxscores/202103110SAC.html
1689,/boxscores/202103120MEM.html
1690,/boxscores/202103120NOP.html
1691,/boxscores/202103120WAS.html
1692,/boxscores/202103120CHI.html
1693,/boxscores/202103120SAS.html
1694,/boxscores/202103120UTA.html
1695,/boxscores/202103120LAL.html
1696,/boxscores/202103130OKC.html
1697,/boxscores/202103130BRK.html
1698,/boxscores/202103130CHO.html
1699,/boxscores/202103130WAS.html
1700,/boxscores/202103130ATL.html
1701,/boxscores/202103130MIN.html
1702,/boxscores/202103130DEN.html
1703,/boxscores/202103130PHO.html
1704,/boxscores/202103140OKC.html
1705,/boxscores/202103140GSW.html
1706,/boxscores/202103140PHI.html
1707,/boxscores/202103140ORL.html
1708,/boxscores/202103140ATL.html
1709,/boxscores/202103140HOU.html
1710,/boxscores/202103140MIN.html
1711,/boxscores/202103140CHI.html
1712,/boxscores/202103140NOP.html
1713,/boxscores/202103150CHO.html
1714,/boxscores/202103150WAS.html
1715,/boxscores/202103150BRK.html
1716,/boxscores/202103150DET.html
1717,/boxscores/202103150DAL.html
1718,/boxscores/202103150DEN.html
1719,/boxscores/202103150PHO.html
1720,/boxscores/202103150GSW.html
1721,/boxscores/202103160BOS.html
1722,/boxscores/202103160CHI.html
1723,/boxscores/202103160HOU.html
1724,/boxscores/202103160MIA.html
1725,/boxscores/202103160PHI.html
1726,/boxscores/202103160POR.html
1727,/boxscores/202103160LAL.html
1728,/boxscores/202103170DET.html
1729,/boxscores/202103170IND.html
1730,/boxscores/202103170PHI.html
1731,/boxscores/202103170WAS.html
1732,/boxscores/202103170CHI.html
1733,/boxscores/202103170CLE.html
1734,/boxscores/202103170HOU.html
1735,/boxscores/202103170DEN.html
1736,/boxscores/202103170MEM.html
1737,/boxscores/202103170DAL.html
1738,/boxscores/202103180WAS.html
1739,/boxscores/202103180ATL.html
1740,/boxscores/202103180NYK.html
1741,/boxscores/202103180PHO.html
1742,/boxscores/202103180POR.html
1743,/boxscores/202103180LAL.html
1744,/boxscores/202103190BOS.html
1745,/boxscores/202103190CLE.html
1746,/boxscores/202103190HOU.html
1747,/boxscores/202103190MEM.html
1748,/boxscores/202103190MIA.html
1749,/boxscores/202103190ORL.html
1750,/boxscores/202103190TOR.html
1751,/boxscores/202103190DEN.html
1752,/boxscores/202103190PHO.html
1753,/boxscores/202103190POR.html
1754,/boxscores/202103200LAL.html
1755,/boxscores/202103200MEM.html
1756,/boxscores/202103200PHI.html
1757,/boxscores/202103200MIL.html
1758,/boxscores/202103200LAC.html
1759,/boxscores/202103210MIA.html
1760,/boxscores/202103210HOU.html
1761,/boxscores/202103210DEN.html
1762,/boxscores/202103210BOS.html
1763,/boxscores/202103210BRK.html
1764,/boxscores/202103210CLE.html
1765,/boxscores/202103210DET.html
1766,/boxscores/202103210NYK.html
1767,/boxscores/202103210PHO.html
1768,/boxscores/202103210POR.html
1769,/boxscores/202103220CLE.html
1770,/boxscores/202103220MIN.html
1771,/boxscores/202103220SAS.html
1772,/boxscores/202103220CHI.html
1773,/boxscores/202103220HOU.html
1774,/boxscores/202103220MEM.html
1775,/boxscores/202103220MIL.html
1776,/boxscores/202103220LAC.html
1777,/boxscores/202103230ORL.html
1778,/boxscores/202103230NOP.html
1779,/boxscores/202103230NYK.html
1780,/boxscores/202103230MIA.html
1781,/boxscores/202103230GSW.html
1782,/boxscores/202103230POR.html
1783,/boxscores/202103240IND.html
1784,/boxscores/202103240MIL.html
1785,/boxscores/202103240TOR.html
1786,/boxscores/202103240CHI.html
1787,/boxscores/202103240HOU.html
1788,/boxscores/202103240MIN.html
1789,/boxscores/202103240OKC.html
1790,/boxscores/202103240ORL.html
1791,/boxscores/202103240SAS.html
1792,/boxscores/202103240SAC.html
1793,/boxscores/202103240UTA.html
1794,/boxscores/202103250MIA.html
1795,/boxscores/202103250NYK.html
1796,/boxscores/202103250SAS.html
1797,/boxscores/202103250LAL.html
1798,/boxscores/202103250SAC.html
1799,/boxscores/202103260DET.html
1800,/boxscores/202103260MIL.html
1801,/boxscores/202103260TOR.html
1802,/boxscores/202103260CHO.html
1803,/boxscores/202103260MIN.html
1804,/boxscores/202103260NOP.html
1805,/boxscores/202103260ORL.html
1806,/boxscores/202103260DAL.html
1807,/boxscores/202103260UTA.html
1808,/boxscores/202103260GSW.html
1809,/boxscores/202103260LAL.html
1810,/boxscores/202103270MIL.html
1811,/boxscores/202103270MIN.html
1812,/boxscores/202103270WAS.html
1813,/boxscores/202103270SAS.html
1814,/boxscores/202103270NOP.html
1815,/boxscores/202103270OKC.html
1816,/boxscores/202103270UTA.html
1817,/boxscores/202103270LAC.html
1818,/boxscores/202103270SAC.html
1819,/boxscores/202103280CHO.html
1820,/boxscores/202103280TOR.html
1821,/boxscores/202103280DEN.html
1822,/boxscores/202103280LAL.html
1823,/boxscores/202103290WAS.html
1824,/boxscores/202103290BOS.html
1825,/boxscores/202103290BRK.html
1826,/boxscores/202103290NYK.html
1827,/boxscores/202103290DET.html
1828,/boxscores/202103290HOU.html
1829,/boxscores/202103290OKC.html
1830,/boxscores/202103290SAS.html
1831,/boxscores/202103290UTA.html
1832,/boxscores/202103290GSW.html
1833,/boxscores/202103290LAC.html
1834,/boxscores/202103300WAS.html
1835,/boxscores/202103300DEN.html
1836,/boxscores/202103300LAC.html
1837,/boxscores/202103300PHO.html
1838,/boxscores/202103310DET.html
1839,/boxscores/202103310IND.html
1840,/boxscores/202103310BOS.html
1841,/boxscores/202103310BRK.html
1842,/boxscores/202103310MEM.html
1843,/boxscores/202103310MIN.html
1844,/boxscores/202103310OKC.html
1845,/boxscores/202103310SAS.html
1846,/boxscores/202103310LAL.html
1847,/boxscores/202103310PHO.html
1848,/boxscores/202104010CLE.html
1849,/boxscores/202104010DET.html
1850,/boxscores/202104010BRK.html
1851,/boxscores/202104010MIA.html
1852,/boxscores/202104010NOP.html
1853,/boxscores/202104010SAS.html
1854,/boxscores/202104010LAC.html
1855,/boxscores/202104020TOR.html
1856,/boxscores/202104020BOS.html
1857,/boxscores/202104020NYK.html
1858,/boxscores/202104020IND.html
1859,/boxscores/202104020MEM.html
1860,/boxscores/202104020NOP.html
1861,/boxscores/202104020UTA.html
1862,/boxscores/202104020PHO.html
1863,/boxscores/202104020POR.html
1864,/boxscores/202104020SAC.html
1865,/boxscores/202104030WAS.html
1866,/boxscores/202104030DET.html
1867,/boxscores/202104030MIA.html
1868,/boxscores/202104030PHI.html
1869,/boxscores/202104030SAS.html
1870,/boxscores/202104030UTA.html
1871,/boxscores/202104030POR.html
1872,/boxscores/202104030SAC.html
1873,/boxscores/202104040CHI.html
1874,/boxscores/202104040LAC.html
1875,/boxscores/202104040BOS.html
1876,/boxscores/202104040PHI.html
1877,/boxscores/202104040ATL.html
1878,/boxscores/202104040HOU.html
1879,/boxscores/202104040DEN.html
1880,/boxscores/202104050BRK.html
1881,/boxscores/202104050DAL.html
1882,/boxscores/202104050MIN.html
1883,/boxscores/202104050OKC.html
1884,/boxscores/202104050SAS.html
1885,/boxscores/202104050TOR.html
1886,/boxscores/202104050HOU.html
1887,/boxscores/202104060IND.html
1888,/boxscores/202104060ATL.html
1889,/boxscores/202104060BOS.html
1890,/boxscores/202104060TOR.html
1891,/boxscores/202104060MIA.html
1892,/boxscores/202104060DEN.html
1893,/boxscores/202104060GSW.html
1894,/boxscores/202104060LAC.html
1895,/boxscores/202104070IND.html
1896,/boxscores/202104070ORL.html
1897,/boxscores/202104070BOS.html
1898,/boxscores/202104070BRK.html
1899,/boxscores/202104070ATL.html
1900,/boxscores/202104070HOU.html
1901,/boxscores/202104070OKC.html
1902,/boxscores/202104070DEN.html
1903,/boxscores/202104070PHO.html
1904,/boxscores/202104080MIA.html
1905,/boxscores/202104080TOR.html
1906,/boxscores/202104080OKC.html
1907,/boxscores/202104080DAL.html
1908,/boxscores/202104080LAC.html
1909,/boxscores/202104080SAC.html
1910,/boxscores/202104080UTA.html
1911,/boxscores/202104090ORL.html
1912,/boxscores/202104090BOS.html
1913,/boxscores/202104090NYK.html
1914,/boxscores/202104090ATL.html
1915,/boxscores/202104090NOP.html
1916,/boxscores/202104090DEN.html
1917,/boxscores/202104090MIL.html
1918,/boxscores/202104090GSW.html
1919,/boxscores/202104090LAC.html
1920,/boxscores/202104100CLE.html
1921,/boxscores/202104100BRK.html
1922,/boxscores/202104100OKC.html
1923,/boxscores/202104100UTA.html
1924,/boxscores/202104100GSW.html
1925,/boxscores/202104100PHO.html
1926,/boxscores/202104100POR.html
1927,/boxscores/202104110CHO.html
1928,/boxscores/202104110DEN.html
1929,/boxscores/202104110CLE.html
1930,/boxscores/202104110ORL.html
1931,/boxscores/202104110DAL.html
1932,/boxscores/202104110MEM.html
1933,/boxscores/202104110MIN.html
1934,/boxscores/202104110NYK.html
1935,/boxscores/202104110LAC.html
1936,/boxscores/202104110POR.html
1937,/boxscores/202104120DAL.html
1938,/boxscores/202104120NYK.html
1939,/boxscores/202104120ORL.html
1940,/boxscores/202104120MEM.html
1941,/boxscores/202104120NOP.html
1942,/boxscores/202104120UTA.html
1943,/boxscores/202104120GSW.html
1944,/boxscores/202104120PHO.html
1945,/boxscores/202104130MIN.html
1946,/boxscores/202104130IND.html
1947,/boxscores/202104130TOR.html
1948,/boxscores/202104130CHO.html
1949,/boxscores/202104130UTA.html
1950,/boxscores/202104130PHO.html
1951,/boxscores/202104130POR.html
1952,/boxscores/202104140MIN.html
1953,/boxscores/202104140CHO.html
1954,/boxscores/202104140PHI.html
1955,/boxscores/202104140TOR.html
1956,/boxscores/202104140CHI.html
1957,/boxscores/202104140DET.html
1958,/boxscores/202104140NOP.html
1959,/boxscores/202104140HOU.html
1960,/boxscores/202104140OKC.html
1961,/boxscores/202104140MEM.html
1962,/boxscores/202104140DEN.html
1963,/boxscores/202104140SAC.html
1964,/boxscores/202104150ATL.html
1965,/boxscores/202104150CLE.html
1966,/boxscores/202104150LAL.html
1967,/boxscores/202104150PHO.html
1968,/boxscores/202104160UTA.html
1969,/boxscores/202104160DET.html
1970,/boxscores/202104160PHI.html
1971,/boxscores/202104160WAS.html
1972,/boxscores/202104160BRK.html
1973,/boxscores/202104160TOR.html
1974,/boxscores/202104160CHI.html
1975,/boxscores/202104160HOU.html
1976,/boxscores/202104160MIN.html
1977,/boxscores/202104160SAS.html
1978,/boxscores/202104160DAL.html
1979,/boxscores/202104170LAL.html
1980,/boxscores/202104170CHI.html
1981,/boxscores/202104170WAS.html
1982,/boxscores/202104170BOS.html
1983,/boxscores/202104170MIL.html
1984,/boxscores/202104170PHO.html
1985,/boxscores/202104180ATL.html
1986,/boxscores/202104180NYK.html
1987,/boxscores/202104180MIA.html
1988,/boxscores/202104180CHO.html
1989,/boxscores/202104180ORL.html
1990,/boxscores/202104180TOR.html
1991,/boxscores/202104180DAL.html
1992,/boxscores/202104180LAC.html
1993,/boxscores/202104190DET.html
1994,/boxscores/202104190BOS.html
1995,/boxscores/202104190PHI.html
1996,/boxscores/202104190IND.html
1997,/boxscores/202104190MIA.html
1998,/boxscores/202104190MIL.html
1999,/boxscores/202104190WAS.html
2000,/boxscores/202104190DEN.html
2001,/boxscores/202104190LAL.html
2002,/boxscores/202104200ATL.html
2003,/boxscores/202104200NOP.html
2004,/boxscores/202104200NYK.html
2005,/boxscores/202104200POR.html
2006,/boxscores/202104200SAC.html
2007,/boxscores/202104210CLE.html
2008,/boxscores/202104210IND.html
2009,/boxscores/202104210PHI.html
2010,/boxscores/202104210TOR.html
2011,/boxscores/202104210WAS.html
2012,/boxscores/202104210HOU.html
2013,/boxscores/202104210NYK.html
2014,/boxscores/202104210DAL.html
2015,/boxscores/202104210SAS.html
2016,/boxscores/202104210LAC.html
2017,/boxscores/202104210POR.html
2018,/boxscores/202104210SAC.html
2019,/boxscores/202104220BOS.html
2020,/boxscores/202104220MIL.html
2021,/boxscores/202104220ORL.html
2022,/boxscores/202104220SAS.html
2023,/boxscores/202104220CHI.html
2024,/boxscores/202104220DAL.html
2025,/boxscores/202104230ATL.html
2026,/boxscores/202104230BRK.html
2027,/boxscores/202104230CHO.html
2028,/boxscores/202104230HOU.html
2029,/boxscores/202104230OKC.html
2030,/boxscores/202104230GSW.html
2031,/boxscores/202104230POR.html
2032,/boxscores/202104240NYK.html
2033,/boxscores/202104240MIL.html
2034,/boxscores/202104240IND.html
2035,/boxscores/202104240MIA.html
2036,/boxscores/202104240NOP.html
2037,/boxscores/202104240DAL.html
2038,/boxscores/202104240UTA.html
2039,/boxscores/202104240DEN.html
2040,/boxscores/202104250CHO.html
2041,/boxscores/202104250BRK.html
2042,/boxscores/202104250POR.html
2043,/boxscores/202104250WAS.html
2044,/boxscores/202104250ATL.html
2045,/boxscores/202104250ORL.html
2046,/boxscores/202104250GSW.html
2047,/boxscores/202104260DET.html
2048,/boxscores/202104260ORL.html
2049,/boxscores/202104260PHI.html
2050,/boxscores/202104260WAS.html
2051,/boxscores/202104260NYK.html
2052,/boxscores/202104260TOR.html
2053,/boxscores/202104260MIA.html
2054,/boxscores/202104260MIN.html
2055,/boxscores/202104260NOP.html
2056,/boxscores/202104260DEN.html
2057,/boxscores/202104260SAC.html
2058,/boxscores/202104270BOS.html
2059,/boxscores/202104270CHO.html
2060,/boxscores/202104270IND.html
2061,/boxscores/202104270TOR.html
2062,/boxscores/202104270HOU.html
2063,/boxscores/202104270GSW.html
2064,/boxscores/202104280CLE.html
2065,/boxscores/202104280PHI.html
2066,/boxscores/202104280BOS.html
2067,/boxscores/202104280NYK.html
2068,/boxscores/202104280WAS.html
2069,/boxscores/202104280MIA.html
2070,/boxscores/202104280DEN.html
2071,/boxscores/202104280MEM.html
2072,/boxscores/202104280PHO.html
2073,/boxscores/202104280SAC.html
2074,/boxscores/202104290DET.html
2075,/boxscores/202104290IND.html
2076,/boxscores/202104290HOU.html
2077,/boxscores/202104290MIN.html
2078,/boxscores/202104290DEN.html
2079,/boxscores/202104290OKC.html
2080,/boxscores/202104300PHI.html
2081,/boxscores/202104300BOS.html
2082,/boxscores/202104300CLE.html
2083,/boxscores/202104300BRK.html
2084,/boxscores/202104300MEM.html
2085,/boxscores/202104300CHI.html
2086,/boxscores/202104300PHO.html
2087,/boxscores/202104300LAL.html
2088,/boxscores/202105010CHO.html
2089,/boxscores/202105010HOU.html
2090,/boxscores/202105010ATL.html
2091,/boxscores/202105010CLE.html
2092,/boxscores/202105010MIN.html
2093,/boxscores/202105010OKC.html
2094,/boxscores/202105010ORL.html
2095,/boxscores/202105010DAL.html
2096,/boxscores/202105010LAC.html
2097,/boxscores/202105010UTA.html
2098,/boxscores/202105020MIL.html
2099,/boxscores/202105020BOS.html
2100,/boxscores/202105020CHO.html
2101,/boxscores/202105020DAL.html
2102,/boxscores/202105020HOU.html
2103,/boxscores/202105020OKC.html
2104,/boxscores/202105020SAS.html
2105,/boxscores/202105020LAL.html
2106,/boxscores/202105030DET.html
2107,/boxscores/202105030WAS.html
2108,/boxscores/202105030NOP.html
2109,/boxscores/202105030ATL.html
2110,/boxscores/202105030CHI.html
2111,/boxscores/202105030MEM.html
2112,/boxscores/202105030LAL.html
2113,/boxscores/202105030UTA.html
2114,/boxscores/202105040CLE.html
2115,/boxscores/202105040DET.html
2116,/boxscores/202105040MIL.html
2117,/boxscores/202105040MIA.html
2118,/boxscores/202105040NOP.html
2119,/boxscores/202105040OKC.html
2120,/boxscores/202105040LAC.html
2121,/boxscores/202105050ORL.html
2122,/boxscores/202105050CLE.html
2123,/boxscores/202105050ATL.html
2124,/boxscores/202105050HOU.html
2125,/boxscores/202105050IND.html
2126,/boxscores/202105050MIL.html
2127,/boxscores/202105050MIN.html
2128,/boxscores/202105050DEN.html
2129,/boxscores/202105050UTA.html
2130,/boxscores/202105060CHO.html
2131,/boxscores/202105060DAL.html
2132,/boxscores/202105060TOR.html
2133,/boxscores/202105060DET.html
2134,/boxscores/202105060IND.html
2135,/boxscores/202105060GSW.html
2136,/boxscores/202105060LAC.html
2137,/boxscores/202105070PHI.html
2138,/boxscores/202105070CHI.html
2139,/boxscores/202105070CHO.html
2140,/boxscores/202105070MIA.html
2141,/boxscores/202105070MIL.html
2142,/boxscores/202105070DAL.html
2143,/boxscores/202105070UTA.html
2144,/boxscores/202105070PHO.html
2145,/boxscores/202105070POR.html
2146,/boxscores/202105070SAC.html
2147,/boxscores/202105080IND.html
2148,/boxscores/202105080PHI.html
2149,/boxscores/202105080TOR.html
2150,/boxscores/202105080DEN.html
2151,/boxscores/202105080GSW.html
2152,/boxscores/202105080POR.html
2153,/boxscores/202105080UTA.html
2154,/boxscores/202105090BOS.html
2155,/boxscores/202105090LAC.html
2156,/boxscores/202105090CHO.html
2157,/boxscores/202105090CLE.html
2158,/boxscores/202105090ORL.html
2159,/boxscores/202105090DET.html
2160,/boxscores/202105090LAL.html
2161,/boxscores/202105090SAC.html
2162,/boxscores/202105100ATL.html
2163,/boxscores/202105100CLE.html
2164,/boxscores/202105100MEM.html
2165,/boxscores/202105100SAS.html
2166,/boxscores/202105100GSW.html
2167,/boxscores/202105100POR.html
2168,/boxscores/202105110CHO.html
2169,/boxscores/202105110DET.html
2170,/boxscores/202105110BOS.html
2171,/boxscores/202105110TOR.html
2172,/boxscores/202105110CHI.html
2173,/boxscores/202105110IND.html
2174,/boxscores/202105110MEM.html
2175,/boxscores/202105110MIL.html
2176,/boxscores/202105110GSW.html
2177,/boxscores/202105110LAL.html
2178,/boxscores/202105110SAC.html
2179,/boxscores/202105120ATL.html
2180,/boxscores/202105120BRK.html
2181,/boxscores/202105120CLE.html
2182,/boxscores/202105120DAL.html
2183,/boxscores/202105120UTA.html
2184,/boxscores/202105120LAL.html
2185,/boxscores/202105130CHO.html
2186,/boxscores/202105130IND.html
2187,/boxscores/202105130ATL.html
2188,/boxscores/202105130MIA.html
2189,/boxscores/202105130NYK.html
2190,/boxscores/202105130CHI.html
2191,/boxscores/202105130MEM.html
2192,/boxscores/202105130MIN.html
2193,/boxscores/202105130PHO.html
2194,/boxscores/202105140WAS.html
2195,/boxscores/202105140DET.html
2196,/boxscores/202105140OKC.html
2197,/boxscores/202105140PHI.html
2198,/boxscores/202105140DAL.html
2199,/boxscores/202105140HOU.html
2200,/boxscores/202105140MEM.html
2201,/boxscores/202105140GSW.html
2202,/boxscores/202105150BRK.html
2203,/boxscores/202105150IND.html
2204,/boxscores/202105150NYK.html
2205,/boxscores/202105150MIN.html
2206,/boxscores/202105150SAS.html
2207,/boxscores/202105150MIL.html
2208,/boxscores/202105160NYK.html
2209,/boxscores/202105160TOR.html
2210,/boxscores/202105160WAS.html
2211,/boxscores/202105160SAS.html
2212,/boxscores/202105160GSW.html
2213,/boxscores/202105160ATL.html
2214,/boxscores/202105160BRK.html
2215,/boxscores/202105160PHI.html
2216,/boxscores/202105160DET.html
2217,/boxscores/202105160CHI.html
2218,/boxscores/202105160MIN.html
2219,/boxscores/202105160NOP.html
2220,/boxscores/202105160OKC.html
2221,/boxscores/202105160POR.html
2222,/boxscores/202105160SAC.html
2223,/boxscores/202105180IND.html
2224,/boxscores/202105180BOS.html
2225,/boxscores/202105190MEM.html
2226,/boxscores/202105190LAL.html
2227,/boxscores/202105200WAS.html
2228,/boxscores/202105210GSW.html
2229,/boxscores/202105220MIL.html
2230,/boxscores/202105220LAC.html
2231,/boxscores/202105220BRK.html
2232,/boxscores/202105220DEN.html
2233,/boxscores/202105230PHI.html
2234,/boxscores/202105230PHO.html
2235,/boxscores/202105230NYK.html
2236,/boxscores/202105230UTA.html
2237,/boxscores/202105240MIL.html
2238,/boxscores/202105240DEN.html
2239,/boxscores/202105250BRK.html
2240,/boxscores/202105250PHO.html
2241,/boxscores/202105250LAC.html
2242,/boxscores/202105260PHI.html
2243,/boxscores/202105260NYK.html
2244,/boxscores/202105260UTA.html
2245,/boxscores/202105270MIA.html
2246,/boxscores/202105270LAL.html
2247,/boxscores/202105270POR.html
2248,/boxscores/202105280ATL.html
2249,/boxscores/202105280BOS.html
2250,/boxscores/202105280DAL.html
2251,/boxscores/202105290MIA.html
2252,/boxscores/202105290POR.html
2253,/boxscores/202105290WAS.html
2254,/boxscores/202105290MEM.html
2255,/boxscores/202105300ATL.html
2256,/boxscores/202105300LAL.html
2257,/boxscores/202105300BOS.html
2258,/boxscores/202105300DAL.html
2259,/boxscores/202105310WAS.html
2260,/boxscores/202105310MEM.html
2261,/boxscores/202106010BRK.html
2262,/boxscores/202106010DEN.html
2263,/boxscores/202106010PHO.html
2264,/boxscores/202106020PHI.html
2265,/boxscores/202106020NYK.html
2266,/boxscores/202106020UTA.html
2267,/boxscores/202106020LAC.html
2268,/boxscores/202106030POR.html
2269,/boxscores/202106030LAL.html
2270,/boxscores/202106040DAL.html
2271,/boxscores/202106050BRK.html
2272,/boxscores/202106060PHI.html
2273,/boxscores/202106060LAC.html
2274,/boxscores/202106070BRK.html
2275,/boxscores/202106070PHO.html
2276,/boxscores/202106080PHI.html
2277,/boxscores/202106080UTA.html
2278,/boxscores/202106090PHO.html
2279,/boxscores/202106100MIL.html
2280,/boxscores/202106100UTA.html
2281,/boxscores/202106110ATL.html
2282,/boxscores/202106110DEN.html
2283,/boxscores/202106120LAC.html
2284,/boxscores/202106130MIL.html
2285,/boxscores/202106130DEN.html
2286,/boxscores/202106140ATL.html
2287,/boxscores/202106140LAC.html
2288,/boxscores/202106150BRK.html
2289,/boxscores/202106160PHI.html
2290,/boxscores/202106160UTA.html
2291,/boxscores/202106170MIL.html
2292,/boxscores/202106180ATL.html
2293,/boxscores/202106180LAC.html
2294,/boxscores/202106190BRK.html
2295,/boxscores/202106200PHO.html
2296,/boxscores/202106200PHI.html
2297,/boxscores/202106220PHO.html
2298,/boxscores/202106230MIL.html
2299,/boxscores/202106240LAC.html
2300,/boxscores/202106250MIL.html
2301,/boxscores/202106260LAC.html
2302,/boxscores/202106270ATL.html
2303,/boxscores/202106280PHO.html
2304,/boxscores/202106290ATL.html
2305,/boxscores/202106300LAC.html
2306,/boxscores/202107010MIL.html
2307,/boxscores/202107030ATL.html
2308,/boxscores/202107060PHO.html
2309,/boxscores/202107080PHO.html
2310,/boxscores/202107110MIL.html
2311,/boxscores/202107140MIL.html
2312,/boxscores/202107170PHO.html
2313,/boxscores/202107200MIL.html
2314,/boxscores/202110190MIL.html
2315,/boxscores/202110190LAL.html
2316,/boxscores/202110200CHO.html
2317,/boxscores/202110200DET.html
2318,/boxscores/202110200NYK.html
2319,/boxscores/202110200TOR.html
2320,/boxscores/202110200MEM.html
2321,/boxscores/202110200MIN.html
2322,/boxscores/202110200NOP.html
2323,/boxscores/202110200SAS.html
2324,/boxscores/202110200UTA.html
2325,/boxscores/202110200POR.html
2326,/boxscores/202110200PHO.html
2327,/boxscores/202110210ATL.html
2328,/boxscores/202110210MIA.html
2329,/boxscores/202110210GSW.html
2330,/boxscores/202110220ORL.html
2331,/boxscores/202110220WAS.html
2332,/boxscores/202110220CLE.html
2333,/boxscores/202110220BOS.html
2334,/boxscores/202110220PHI.html
2335,/boxscores/202110220HOU.html
2336,/boxscores/202110220CHI.html
2337,/boxscores/202110220DEN.html
2338,/boxscores/202110220LAL.html
2339,/boxscores/202110220SAC.html
2340,/boxscores/202110230CLE.html
2341,/boxscores/202110230IND.html
2342,/boxscores/202110230TOR.html
2343,/boxscores/202110230CHI.html
2344,/boxscores/202110230MIN.html
2345,/boxscores/202110230SAS.html
2346,/boxscores/202110230POR.html
2347,/boxscores/202110230LAC.html
2348,/boxscores/202110240BRK.html
2349,/boxscores/202110240HOU.html
2350,/boxscores/202110240NYK.html
2351,/boxscores/202110240OKC.html
2352,/boxscores/202110240SAC.html
2353,/boxscores/202110240LAL.html
2354,/boxscores/202110250CHO.html
2355,/boxscores/202110250IND.html
2356,/boxscores/202110250TOR.html
2357,/boxscores/202110250MIA.html
2358,/boxscores/202110250BRK.html
2359,/boxscores/202110250ATL.html
2360,/boxscores/202110250MIN.html
2361,/boxscores/202110250DEN.html
2362,/boxscores/202110250LAC.html
2363,/boxscores/202110260NYK.html
2364,/boxscores/202110260OKC.html
2365,/boxscores/202110260SAS.html
2366,/boxscores/202110260DAL.html
2367,/boxscores/202110260UTA.html
2368,/boxscores/202110270ORL.html
2369,/boxscores/202110270BOS.html
2370,/boxscores/202110270BRK.html
2371,/boxscores/202110270TOR.html
2372,/boxscores/202110270NOP.html
2373,/boxscores/202110270MIL.html
2374,/boxscores/202110270OKC.html
2375,/boxscores/202110270PHO.html
2376,/boxscores/202110270POR.html
2377,/boxscores/202110270LAC.html
2378,/boxscores/202110280WAS.html
2379,/boxscores/202110280PHI.html
2380,/boxscores/202110280HOU.html
2381,/boxscores/202110280CHI.html
2382,/boxscores/202110280DAL.html
2383,/boxscores/202110280GSW.html
2384,/boxscores/202110290TOR.html
2385,/boxscores/202110290MIA.html
2386,/boxscores/202110290BRK.html
2387,/boxscores/202110290NOP.html
2388,/boxscores/202110290DEN.html
2389,/boxscores/202110290POR.html
2390,/boxscores/202110290LAL.html
2391,/boxscores/202110300WAS.html
2392,/boxscores/202110300DET.html
2393,/boxscores/202110300NOP.html
2394,/boxscores/202110300IND.html
2395,/boxscores/202110300PHI.html
2396,/boxscores/202110300CHI.html
2397,/boxscores/202110300MEM.html
2398,/boxscores/202110300MIL.html
2399,/boxscores/202110300GSW.html
